SMILES,LOGD
CNCc1cc(-c2cccnc2C)n(S(=O)(=O)c2cccnc2)c1,0.06
Cc1cc(=O)n(C[C@H](N)[C@H]2CC[C@H](NCc3ncc4c(n3)NC(=O)CO4)CC2)c2cc(F)ccc12,0.06
COC[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.06
COC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,0.06
COc1ccc(Cl)cc1CN1C(=O)OCc2ccc(C(=O)Nc3ccc(CC(=O)O)cc3)cc21,0.06
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4cc(F)cc(F)c4)CC3=O)cc2)CC1.O=CO,0.06
COc1ccc(Cl)cc1CN1C(=O)OCc2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,0.06
COCC(=O)N[C@H]1[C@H]([C@@H](O)[C@H](O)CNC(=O)c2ccc(Cl)cc2)O[C@@](OCc2cccc(F)c2F)(C(=O)[O-])C[C@@H]1O.[Na+],0.06
Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)[O-],0.06
O=c1ccn(CCCO)c(CO)c1O,0.06
CC(=O)NCC(=O)N(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.05
NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)[O-])cn4-c3ccc(F)cc3F)C[C@@H]12,0.07
Cc1cc(=O)c2ccccc2[nH]1,0.05
COCCO[C@H]1CN(c2ncc(C(=O)O)s2)CC[C@H]1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.06
COc1cc(OC)c(S(=O)(=O)N(c2ccc(C)cc2)c2ccc(C)cc2)cc1NC(=O)CCC(=O)[O-],0.06
Cn1ccc(=O)c(O)c1CO,0.05
CCN1CCc2nc(N)oc2CC1,0.05
Cl.O=C1N[C@H](C(=O)O)Cc2cn(cn2)C/C=C/COc2ccc(Cl)c1c2,0.05
CC(C)C[C@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)CCCCNC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1CC(N)=O,0.05
CNC1CCCc2on(COC(=O)C(C)(C)C)c(=O)c21,0.05
Cc1cccc2nccc(NCCNCCNc3ccnc4cccc(C)c34)c12,0.05
CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCCN)c2n1,0.05
CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2ccccn2)c1,0.05
N/C(=N\c1ccc(CCCCO)cc1)Nc1ccc(CCCCO)cc1,0.05
COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ccc(C(=O)Nc3ncc(CC(=O)O)s3)cc21,0.05
O=C(O)Cn1c(=O)c(/C=C/c2ccccc2)nc2ccccc21,0.05
NS(=O)(=O)c1ccc(N/C(S)=N/C(CC(=O)O)C(=O)O)cc1,0.05
CCc1[nH]ccc(=O)c1O,0.05
O=C(O)Cc1nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c2ccccc12,0.05
Cc1ccc(S(=O)(=O)n2ncc3ccccc3[b-]2=O)cc1,0.05
O=C([O-])Cc1nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c2ccccc12,0.05
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)[O-])c1,0.05
Cc1noc(Cc2ccc3[nH]cc(CCN(C)C)c3c2)n1,0.04
CCN(C)/N=N/c1ccc(C(=O)O)cc1,0.04
CNC12CC=CCC1c1ccccc1C2,0.04
CCOC(=O)c1cc2cc(C(=O)O)ccc2[nH]1,0.04
Nc1ccc(O)cc1,0.04
N=C(N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,0.04
CNCc1cn(S(=O)(=O)c2cccnc2)c(-c2cccnc2F)c1F,0.04
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[C@H](N)C3)nc21,0.04
Cc1ccccc1OCC(O)COC(=O)CCC(=O)/C=C/OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0.04
Cc1ccc2c(c1)c(S(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)[O-],0.05
C=CCn1ccc(=O)c(O)c1C,0.03
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.04
C[C@H](NC(=O)c1nccc(O)c1O)C(=O)NCc1ccccc1.Cl,0.03
NCC(=O)Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,0.04
Oc1ccc2c3c1O[C@H]1c4ncc(-c5ccccc5)cc4C[C@@]4(OCCCc5ccccn5)[C@@H](C2)N(CC2CC2)CC[C@]314,0.04
Cc1c(O)c(=O)ccn1CCN.Cl,0.03
CC(C)(C)N1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,0.03
Cc1cnc2c(c1)Cc1cc(C(C)C(=O)O)ccc1O2,0.03
c1cc2[nH]cnc2cn1,0.03
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.03
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O=S(=O)(O)O,0.03
C=C(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,0.02
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,0.02
O=C(O)c1ccc(B(O)O)cc1NS(=O)(=O)c1cc(S(=O)(=O)c2ccccc2)cs1,0.03
Cc1[nH]cnc1CSCCNc1nccc(O)n1,0.02
CCn1nnc(Cc2ccc3[nH]cc(CCN(C)C)c3c2)n1,0.02
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3C[C@@]4(C)C[C@@H]3CN4)nc21.Cl,0.02
O=C([O-])C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2ccccc2)c1C1CC1.[Na+],0.03
Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(C)NC(C)C4)cc32)c(C)c1,0.02
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3OC1CC(N(CC#N)CC(=O)[O-])C(O)C(C)O1.[Na+],0.03
Cn1c(=O)nc2sc(S(N)(=O)=O)nn2c1=O,0.02
CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.02
CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,0.03
COC(=O)N1CCC(Cc2cccc([C@@H](CC#N)Nc3nc4nc(C)ccc4[nH]3)c2)(C(=O)O)CC1,0.02
COc1ccc(CNC(=O)c2nc(-c3ccc(F)cc3)n(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c2C2CC2)cc1.[Na+],0.02
N=C(N)c1ccc(CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC2CCCCC2)NCC(=O)O)cc1,0.02
COc1ccc(Cl)cc1S(=O)(=O)N(C)c1cccc(C(=O)Nc2nc(CC(=O)O)cs2)c1,0.02
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)CNC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H](N)Cc1ccc(O)cc1.[Na+],0.02
O=C(O)c1ccc(CNC(=O)c2ccc(Cl)s2)c(NC(=O)c2nc3c(s2)COCC3)c1,0.02
NS(=O)(=O)c1nn2c(=O)n(CCCl)c(=O)nc2s1,0.02
O=C(O)Cc1ccc(Nc2nc(-c3ccccc3)nc3c2CS(=O)(=O)C3)cc1,0.02
O=S(=O)([O-])Nc1ccc(-c2nc3ccccc3s2)cc1Cl.[Na+],0.02
C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl,0.02
CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,0.02
COc1ccc(C(=O)c2cc(C(=O)c3ccccc3)n(CC(=O)[O-])c2)cc1,0.02
Cc1ccc(-n2cc(C(=O)[O-])c(=O)c3cc(F)c(N4CC(C)NC(C)C4)cc32)c(C)c1,0.02
Cc1c(O)c(=O)ccn1CCCN.Cl,0.01
C[C@H]1CCOc2c(N3CC[C@@H](C4(N)CC4)C3)c(F)cc3cc(C(=O)O)c(=O)n1c23,0.01
Cc1[nH]c(C(=O)NC2CCN(c3ncc(C(=O)[O-])s3)CC2)c(Cl)c1Cl,0.02
COc1cc(=O)nc2sc(S(N)(=O)=O)nn12,0.01
Cl.O=C(CNC(=O)c1nccc(O)c1O)NCc1ccccc1,0.01
COc1cc(N)c(Cl)cc1C(=O)CCC1CCNCC1,0.01
NS(=O)(=O)C1=NN2CCS(=O)(=O)N=C2S1,0.01
CCn1c(=O)nc2sc(S(N)(=O)=O)nn2c1=O,0.01
NS(=O)(=O)c1nn2c(=O)[nH]c(=O)nc2s1,0.01
NS(=O)(=O)C1=NN2C(=NC(=O)NS2(=O)=O)S1,0.01
O=C(O)CCc1ccc(Br)cc1,0.01
CC(Cc1nsc(Nc2ccc(Cl)c(Cl)c2)n1)NC1CC(C)(C)NC(C)(C)C1,0.01
O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(Cl)cc1Cl)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.01
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,0.01
Sc1ncnc2nc[nH]c12,0.01
C[n+]1ccn(COCC[N+](=O)[O-])c1/C=N/O.[Cl-],0.0
C#CCN(C)/N=N/c1ccc(C(=O)O)cc1,0.0
C[C@H](CC(=O)N1CCC(O)(Cn2cnc(NCCN3CCCC3)cc2=O)CC1)c1ccccc1,0.0
C[n+]1ccn(CC[N+](=O)[O-])c1/C=N/O.[Cl-],0.0
O=C1c2ccccc2C(=O)N1CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,0.01
c1ccc(Cc2cc3c(nn2)CCNCC3)cc1,0.0
CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)C(CN2CC[C@H](O)C2)C1,0.0
C=C=CCOC[n+]1ccn(C)c1/C=N/O.[Cl-],0.0
c1ccc2c(c1)C1c3ccccc3C2C2CNCC12,0.0
CC(C)(NS(=O)(=O)c1ccc2c(Cl)cnc(N=C(N)N)c2c1)C(=O)O,0.0
CC(C)(C)c1ccc(Oc2ncccc2/C(=N/O)NC2CCCCC2)cc1,0.0
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.0
CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,0.0
Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCNCC2)ccc2[nH]ccc12,0.0
CC(C)CNC(CCc1ccccc1)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,0.0
CC1NC(N)=Nc2cccc(Cl)c21,0.0
Cc1cc2c(-c3cncc(N)c3)cnc(NC3CCNCC3)c2[nH]c1=O,0.0
Cc1cc2c(-c3cn[nH]c3)cnc(NC3CCNCC3)c2[nH]c1=O,0.0
CCCCCC(C)NCc1coc(-c2ccc(OCC(C)(C)C)cc2)n1,0.0
Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(NCc3ccc(F)cc3)CC2)c(=O)c1=O,0.0
Cc1ccc(Nc2nc(CC(C)NC3CC(C)(C)NC(C)(C)C3)ns2)cc1Cl,0.0
Cc1nn(C)cc1Oc1nc2cnccc2c(=O)[nH]1,0.0
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2O[C@H](C)C(=O)O)c(Cl)c1,0.0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,0.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc([C@H]4CC[C@@H](C(N)=O)CC4)c23)CC1,0.0
CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1,0.0
Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(CCc3ccccc3)CC2)c(=O)c1=O,0.0
CN(C)CC1C2c3ccccc3C(c3ccccc32)C1CN(C)C,0.0
CN(C)[C@H]1CC[C@H](Nc2ncnn3cccc23)CC1,0.0
Cn1c2c(c(=O)n1Cc1ccccc1)CCNCC2,0.0
Cn1cc(C(=O)N2[C@H]3Cc4ccccc4[C@@H]2CNC3=O)cc(N)c1=O,0.0
Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,0.0
COC12[C@@H]3N[C@@H]3CN1c1c(O)c(C)c(N=C3C=CC(=NC(N)=O)C=C3)c(O)c1[C@@H]2COC(N)=O,0.0
COc1cc(-c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)NCc1cccs1,0.0
COc1cc2[nH]c(C)c(Br)c(=O)c2cc1Cl,0.0
CNCc1cn(S(=O)(=O)c2ccc(C)cc2)c(-c2ccccc2)n1,0.0
COc1cc(N(CC(C)(C)O)c2cccc(C(F)(F)F)c2)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,0.0
COc1cc(-c2nc(C(N)=O)c(C)nc2C)ccc1-c1ccc(CC(=O)O)cc1,0.0
COc1cc2c(cc1OC)C1CC(N)C(N3CC(C)CCC3=O)CN1CC2,0.0
COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)nc12,0.0
COc1cccc(CC(=O)N2CCN(C(C)=O)CC2CN2CC[C@H](O)C2)c1,0.0
COc1ccc(S(=O)(=O)N(C)c2cnc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,0.0
COCCN1CC2(CCN(CCc3c[nH]c4ccccc34)CC2)OC1=O,0.0
COc1ccccc1CNC(CCc1ccccc1)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,0.0
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,0.0
NS(=O)(=O)c1nn2c(O)cc(=O)nc2s1,0.0
NCc1csc(NC(=O)c2ccon2)n1,0.0
O=C(c1cnc(NCc2cnccn2)nc1)N1CC2(CCOCC2)C1,0.0
O=C(c1c(Cl)cccc1C(F)(F)F)c1nc(N2CCC(O)(C(=O)O)CC2)c2ccccn12,0.0
O=C(c1cnc(NC2(c3cncnc3)CC2)nc1)N1CCC2(CCOCC2)C1,0.0
O=C(c1cnc(NCc2cncnc2)nc1)N1CCC2(CCOCC2)C1,0.0
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0.0
O=S(=O)(Nc1ncns1)c1cc(F)c(NCC23CCCN2CCC3)cc1F,0.0
O=c1[nH]c(=O)c2c(nc(N3CCNCC3)n2Cc2ccccc2)[nH]1,0.0
CC(C)(C)c1ccc(C(=O)c2ccn(CC(=O)O)c2)cc1,0.0
C[n+]1ccn(CCN(Cc2ccccc2)S(=O)(=O)C(F)(F)F)c1/C=N/O.[Cl-],-0.01
Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,-0.01
COc1ccc(Cl)cc1S(=O)(=O)N1CCOc2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc21,-0.01
NC(=O)c1cccc(Cn2ccnc2)c1,-0.01
C[C@@H](CO)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1,-0.02
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1.O=CO,-0.02
CC(C)(C)C(=O)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1.Cl,-0.02
CN(C)CCc1c[nH]c2ccc(CN3CCCN(C)S3(=O)=O)cc12,-0.02
COc1ccc(Cl)cc1S(=O)(=O)c1c[nH]c2ccc(C(=O)Nc3nc(CC(=O)O)cs3)cc12,-0.02
COc1ccc(Cl)cc1S(=O)(=O)N1CC(C(=O)O)Oc2ccc(C(=O)Nc3cccc(F)c3)cc21,-0.02
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CCCN(C)C)c4)c(=O)oc3c2C)OC1(C)C,-0.02
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2OC(=O)CCC(=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.02
c1ccc2c(c1)nc(NCCNCCNCCNc1nc3ccccc3n3cccc13)c1cccn12,-0.02
CC[C@@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1OC)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,-0.02
CC(C)(C)c1ccc(C(=O)c2ccn(CC(=O)[O-])c2)cc1,-0.02
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,-0.03
CC1(C)CNP(=O)(NC(=O)c2cccc([N+](=O)[O-])c2)NC1,-0.03
Cn1c(=O)c2nc[nH]c2n(C)c1=O,-0.02
CN(C)Cc1no[n+]([O-])c1C(N)=O,-0.03
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(Cl)cc2Cl)CC(C)N1,-0.03
CC1(C)CNP(=O)(NC(=O)c2ccc([N+](=O)[O-])cc2)NC1,-0.03
[11CH3]SC(=N)N,-0.04
CNC(=O)C(=O)NCCCC/C=C\CCCCCCCOCC(=O)O,-0.03
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CN4CCOCC4)CC3)cc21,-0.04
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(Cl)cc2Cl)CC(C)N1,-0.03
Cn1cc[n+](COCCCCc2ccccc2)c1/C=N/O.[Cl-],-0.04
CC1(C)CNP(=O)(NC(=O)c2ccccc2[N+](=O)[O-])NC1,-0.04
O=C(NCCCl)N(CCO)C1CCCCC1,-0.04
CC(C(=O)[O-])c1cccc(C(N=O)c2ccccc2)c1,-0.04
Brc1cccc(Br)c1N(Cc1ccccc1)C1=NCCN1,-0.05
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)[O-])cc2)n1,-0.04
COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,-0.04
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(Cn4cnc5ccccc54)CC3)cc21,-0.04
CC(C)N1CCC(Oc2ccc(N3CCN(C(=O)c4ccc(F)cc4F)CC3=O)cc2)CC1.O=CO,-0.05
CC[C@@]12C=C(C(=O)O)n3c4c(c5ccccc53)CCN(CCC1)[C@H]42,-0.05
CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCCN(C)C)C(=O)CN)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,-0.05
CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)(C)C)C[C@H](N)[C@H]1NC(C)=O,-0.05
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3CCNC2=O)CC1,-0.05
CC(C#Cc1ccccc1)COC[n+]1ccn(C)c1/C=N/O.[Cl-],-0.05
COc1ccc(-n2cc(CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)nn2)cc1,-0.05
CNc1cccc(-c2nc(C(C)C)n(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c2-c2ccc(F)cc2)c1.[Na+],-0.05
CS(=O)(=O)Nc1ccc(-c2cncc(/C=C3\SC(=O)NC3=O)c2)cc1,-0.05
COc1nc(N(C)C)ccc1-c1cc2c(C(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c[nH]c2cc1Cl,-0.05
O=C(O)Cn1ccc(C(=O)c2ccc(C(F)(F)F)cc2)c1,-0.05
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-0.05
O=C(Nc1cccc(-c2nnn[n-]2)c1)c1cccc2[nH]cnc12,-0.05
NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,-0.05
Brc1cccc(Br)c1N(CC1CCC1)C1=NCCN1,-0.06
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)[O-])cc2F)n1,-0.05
Cc1cc(=O)n(C[C@H](N)[C@H]2CC[C@H](NCc3ccc4c(n3)NC(=O)CO4)CC2)c2cc(F)ccc12,-0.05
Cn1ccnc1,-0.06
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,-0.06
CNC(=O)NCCSCc1[nH]cnc1C,-0.06
CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCNCCCN(C)C)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,-0.06
CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@H](O)C=C[C@@H]3[C@@H]1C5,-0.06
COc1ccc(Cl)cc1S(=O)(=O)N(C)c1cc(C(=O)Nc2ncc(CC(=O)O)s2)cc2c1OCO2,-0.06
C[C@H](C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,-0.06
CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O,-0.07
CC(C)C[C@H](NC(=O)[C@@H](/C=C/CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)Cc1ccccc1)C(=O)O,-0.07
O=NN(CCCl)C(=O)N(CCCO)C1CCCCC1,-0.07
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(c4nnc(-c5ccccc5)c(-c5ccccc5)n4)CC3)cc21,-0.07
Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)c(C)c1,-0.07
C[C@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.07
C[P+](C)(C)CCCCCCCCCCN1C(=O)c2ccccc2C1=O,-0.08
CC(C)CNC(=O)[C@H](C)NC(=O)c1nccc(O)c1O.Cl,-0.08
Cc1ccc(-n2cc(C(=O)[O-])c(=O)c3cc(F)c(N4CCNCC4)cc32)c(C)c1,-0.07
C/N=c1\c(O)c(O)\c1=N\CCSCc1[nH]cnc1C,-0.08
CN(C)CCOc1ccc(-n2ccnc2)cc1,-0.08
CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,-0.08
CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(CCCN(C)C)C(=O)[C@H](C)N)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,-0.08
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,-0.08
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1.O=CO,-0.08
COC(=O)NC(Cc1ccc(NC(=N)N)cc1)P(=O)(Oc1ccc(NC(C)=O)cc1)Oc1ccc(NC(C)=O)cc1,-0.08
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,-0.08
Cc1ccc2c(c1)c(Sc1ccc(S(C)(=O)=O)cc1)c(C)n2CC(=O)[O-],-0.08
CNCc1cc(-c2cccnc2F)n(S(=O)(=O)c2ccccc2)c1,-0.09
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1,-0.09
c1cc2c(cc1CN1CCC1)OCO2,-0.1
c1ccc2c(c1)C[C@H]1CN[C@@]23CCCC[C@@H]13,-0.1
CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)C(CN2CC[C@H](O)C2)C1,-0.1
C[C@H](CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc(CN)cc4)n(C)nc3c2=O)CC1)c1ccccc1,-0.1
Cl.O=C(c1ccccc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1,-0.09
Brc1cccc(Br)c1N(Cc1cccs1)C1=NCCN1,-0.1
CC(=O)N1CCN(C(=O)Cc2ccccc2)C(CN2CC[C@H](O)C2)C1,-0.1
CC(C)c1c(-c2cnn(C3COC3)c2)[nH]c2c(C#N)cnn2c1=O,-0.1
CCCC(=O)Nc1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,-0.09
CC1NC(NC2CCCCN(C)C2=O)=Nc2ccccc21,-0.1
CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)c1ccccc1,-0.1
CCC1CC(=O)N(C2CN3CCc4cc(OC)c(OC)cc4C3CC2N)C1,-0.1
Cc1nn(C(F)F)cc1S(=O)(=O)Nc1c(N2CCC(Cc3ccccc3)CC2)c(=O)c1=O,-0.1
CCOC(=O)c1nn(-c2ccc(C)cc2)c(C)c1C(=O)C1=NOC2C(=O)N(c3ccccc3C)C(=O)C12,-0.1
Cn1c(NC(=O)c2cccnc2)cc2ccccc21,-0.1
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,-0.1
CN(C)C(=O)C1CCN([C@H]2CC[C@H](Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1,-0.1
Cl.O=C(O)[C@@H]1C[C@H](Oc2cccc(Cl)c2)CN1,-0.1
CN1CCC(Nc2cnn(C)c(=O)c2Cl)C1,-0.1
CN(C)CCCCc1ccc(C2COC2)cc1,-0.1
CNCc1cc(-c2cccnc2Cl)n(S(=O)(=O)c2ccccc2)c1,-0.1
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](C)CC3=O)CN1CC2,-0.1
CN1[C@@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,-0.1
N#Cc1ccc(Cn2nc3c(cc2=O)CCNCC3)cc1,-0.1
COc1ccc(S(=O)(=O)N(CCF)c2cnc(N(CC(=O)O)S(=O)(=O)c3ccc(OC)cc3)c3ccccc23)cc1,-0.1
NC(=O)c1cnc2c(c1)cc(C1CC1)n2CC(=O)N1CCNCC1,-0.1
COCC(=O)N1CCC(COc2ccc(N3CCCCC3=O)cc2)C1,-0.1
Nc1cnc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,-0.1
COc1ccc(CC(=O)N2CCN(C(C)=O)CC2CN2CC[C@H](O)C2)cc1,-0.1
